date,home_team,away_team,home_score,away_score,tournament,city,country,neutral,winp,bsl_h_mu,bsl_h_s,bsl_a_mu,bsl_a_s
1985-04-03,Hungary,Cyprus,2.0,0.0,FIFA World Cup qualification,Budapest,Hungary,False,0.9725867409072456,25.258043175648048,0.1894833154926188,21.176505481471562,0.29936909630416836
1985-04-03,Romania,Turkey,3.0,0.0,FIFA World Cup qualification,Craiova,Romania,False,0.7077214753155379,24.071313556868205,0.21794740154837944,22.91244138943776,0.2685161057574891
1985-04-03,Yugoslavia,France,0.0,0.0,FIFA World Cup qualification,Sarajevo,Yugoslavia,False,0.481826521603932,24.55873636637788,0.18537906377743235,24.65389838308566,0.23216023424711618
1985-04-05,Bangladesh,Thailand,1.0,0.0,FIFA World Cup qualification,Dhaka,Bangladesh,False,0.1681439174827002,17.867638169045836,0.5853923000021599,20.163226368978897,0.21156299222598315
1985-04-05,Egypt,Madagascar,1.0,0.0,FIFA World Cup qualification,Cairo,Egypt,False,0.7243286562204205,23.321806160442502,0.2742630945841257,21.872279816873508,0.5982425994075038
1985-04-05,Kuwait,Yemen,5.0,0.0,FIFA World Cup qualification,Kuwait City,Kuwait,False,0.9829479051999257,20.744178191364075,0.25168265177706434,15.490541574886436,0.6450936145069716
1985-04-05,Qatar,Iraq,3.0,0.0,FIFA World Cup qualification,Doha,Qatar,False,0.16221703393967868,18.971742878819427,0.306173117067651,21.121465002272057,0.2964121158129107
1985-04-06,Korea Republic,Nepal,4.0,0.0,FIFA World Cup qualification,Seoul,South Korea,False,0.9964310995730077,21.744053487291254,0.19671751028492593,14.205123601364045,0.8737952489495726
1985-04-06,Kenya,Nigeria,0.0,3.0,FIFA World Cup qualification,Nairobi,Kenya,False,0.23798855900535587,21.94216277454186,0.2765498156589574,23.47991591143182,0.2844274805192721
1985-04-06,Brunei,Hong Kong,1.0,5.0,FIFA World Cup qualification,Bandar Seri Begawan,Brunei,False,0.012911271136427538,13.989500434862446,0.7018877146846657,19.79779858432014,0.33658862423752967
1985-04-06,Bulgaria,German DR,1.0,0.0,FIFA World Cup qualification,Sofia,Bulgaria,False,0.40304520699006496,23.75927425189674,0.21062943070308096,24.28051374793319,0.28115151133605976
1985-04-06,India,Indonesia,1.0,1.0,FIFA World Cup qualification,Calcutta,India,False,0.4736650468902842,19.8832763318839,0.4266922231644106,20.0317148109555,0.25487339699698064
1985-04-07,Ivory Coast,Ghana,0.0,0.0,FIFA World Cup qualification,Abidjan,Ivory Coast,False,0.4807327652179524,23.605213061660184,0.3072584195229593,23.710433225505746,0.2888008075802171
1985-04-07,Morocco,Malawi,2.0,0.0,FIFA World Cup qualification,Rabat,Morocco,False,0.7591123784080832,23.886201703485973,0.2740641859238083,22.358202143223156,0.31151111706629964
1985-04-07,Uruguay,Chile,2.0,1.0,FIFA World Cup qualification,Montevideo,Uruguay,False,0.652063387344803,24.19566022182683,0.17794589461732935,23.387265658402075,0.19074661105560403
1985-04-07,Zambia,Cameroon,4.0,1.0,FIFA World Cup qualification,Lusaka,Zambia,False,0.40727929946117536,23.065801931492977,0.25732837104846157,23.575818275921648,0.32899112414523934
1985-04-09,India,Thailand,1.0,1.0,FIFA World Cup qualification,Calcutta,India,False,0.45474145149712575,19.887602491995178,0.420428388309279,20.140133106057167,0.21082044362539296
1985-04-12,Saudi Arabia,United Arab Emirates,0.0,0.0,FIFA World Cup qualification,Riyadh,Saudi Arabia,False,0.7252878737570236,19.670231018857255,0.31187765301774023,18.339082342250197,0.3555509318131705
1985-04-12,Qatar,Jordan,2.0,0.0,FIFA World Cup qualification,Doha,Qatar,False,0.5843681418976012,19.04983673323569,0.3038427407966449,18.536046473699198,0.5647322322908837
1985-04-12,Bahrain,Yemen DPR,3.0,3.0,FIFA World Cup qualification,Riffa,Bahrain,False,0.41104870453671083,18.31103607749824,0.3321284047163929,18.897144483348644,0.7045397286937363
1985-04-12,India,Bangladesh,2.0,1.0,FIFA World Cup qualification,Calcutta,India,False,0.7707466319087155,19.894777519464327,0.4144126378076278,18.04444535407438,0.5694727888018888
1985-04-12,Kuwait,Syria,0.0,0.0,FIFA World Cup qualification,Kuwait City,Kuwait,False,0.5016968697514859,20.74169861382262,0.25044939256596116,20.7324373457169,0.3385815004230338
1985-04-13,Brunei,Macau,1.0,2.0,FIFA World Cup qualification,Bandar Seri Begawan,Brunei,False,0.11886528437196964,14.1243566010168,0.6752085797731361,18.075940695467942,0.9439119320852422
1985-04-14,DR Congo,Congo,0.0,0.0,African Cup of Nations qualification,Kinshasa,Zaïre,False,0.5625327019343762,23.577388089503167,0.31663918053359347,23.225295372340508,0.3698095152438575
1985-04-14,Guinea,Ghana,1.0,4.0,African Cup of Nations qualification,Conakry,Guinea,False,0.4326759256922398,23.344383265781808,0.26095011587578143,23.709012660941855,0.28684465049262986
1985-04-14,Mali,Ivory Coast,1.0,1.0,African Cup of Nations qualification,Bamako,Mali,False,0.4435785537144724,23.29530234259665,0.3199022645650302,23.606821008753318,0.30490165950760095
1985-04-14,Senegal,Togo,1.0,1.0,African Cup of Nations qualification,Dakar,Senegal,False,0.6515050445176,23.68468890454748,0.29164900988832454,22.82817628438142,0.33850351607589646
1985-04-14,Tunisia,Libya,1.0,0.0,African Cup of Nations qualification,Tunis,Tunisia,False,0.6872946299051406,23.657801721147205,0.290304203604381,22.57387056536653,0.36878223689828377
1985-04-16,Mozambique,Malawi,1.0,1.0,African Cup of Nations qualification,Maputo,Mozambique,False,0.554919163868189,22.717974036737978,0.7505888575040743,22.350781304270335,0.30905261081810403
1985-04-17,Switzerland,Russia,2.0,2.0,FIFA World Cup qualification,Berne,Switzerland,False,0.2678229325146837,23.646334062103183,0.20964345475831492,24.94437161653161,0.22726762790799557
1985-04-17,Austria,Hungary,0.0,3.0,FIFA World Cup qualification,Vienna,Austria,False,0.4082380206708498,24.76352597445422,0.20625816111376552,25.245842528755205,0.1889271841773659
1985-04-19,Algeria,Angola,3.0,2.0,FIFA World Cup qualification,Algiers,Algeria,False,0.44552912877978634,23.279028581087132,0.2806639477023907,23.659610381887912,0.8366013241396244
1985-04-19,Iraq,Jordan,2.0,0.0,FIFA World Cup qualification,Kuwait City,Kuwait,True,0.8604232726732859,21.04827114244315,0.2942980997837155,18.46211607918522,0.5505069778832762
1985-04-19,Syria,Yemen,3.0,0.0,FIFA World Cup qualification,Damascus,Syria,False,0.9816326155864561,20.732609213245443,0.3354251468567645,15.506831407357941,0.6240342740694049
1985-04-19,United Arab Emirates,Saudi Arabia,1.0,0.0,FIFA World Cup qualification,Dubai,United Arab Emirates,False,0.281574338775902,18.366120846546256,0.35192140273766037,19.649426985751084,0.3094309451279614
1985-04-20,Nigeria,Kenya,3.0,1.0,FIFA World Cup qualification,Lagos,Nigeria,False,0.7675473290760445,23.499127706060147,0.2825528211141974,21.924000444075247,0.27482695897086035
1985-04-21,Malawi,Morocco,0.0,0.0,FIFA World Cup qualification,Blantyre,Malawi,False,0.23937064533952035,22.35604822283576,0.30682811935124266,23.89194565122126,0.27239148725783
1985-04-21,Madagascar,Egypt,1.0,0.0,FIFA World Cup qualification,Antananarivo,Madagascar,False,0.2781527691767499,21.897288368450354,0.5813634297786241,23.316549999998262,0.27265494678786495
1985-04-21,Malta,Czechoslovakia,0.0,0.0,FIFA World Cup qualification,Attard,Malta,False,0.030359770133995823,20.86736003475199,0.3457464665761745,24.91149719682233,0.19162585963249398
1985-04-21,Cameroon,Zambia,1.0,1.0,FIFA World Cup qualification,Yaoundé,Cameroon,False,0.5750195393872768,23.514289396079814,0.3260948482310771,23.103445084047173,0.25594479309765944
1985-04-21,Ghana,Ivory Coast,2.0,0.0,FIFA World Cup qualification,Kumasi,Ghana,False,0.5260767215647473,23.744268708548226,0.2849194829656165,23.602146444479335,0.3026053769620076
1985-04-26,Yemen,Kuwait,1.0,3.0,FIFA World Cup qualification,Sana'a,Yemen AR,True,0.017823162120211733,15.640139490720047,0.6050581717288076,20.741604574964548,0.24917461751679007
1985-04-27,Suriname,Guadeloupe,0.0,1.0,CFU Caribbean Cup qualification,Cayenne,French Guiana,True,0.711060517143582,22.700467121279843,0.39356333844743724,21.249813021339993,0.6722510463909585
1985-04-28,Macau,Hong Kong,0.0,2.0,FIFA World Cup qualification,Macau,Macau,False,0.2395104689292542,17.717996452151965,0.8848277420779719,19.766786254439833,0.3336898931737576
1985-04-30,Czechoslovakia,Germany,1.0,5.0,FIFA World Cup qualification,Prague,Czechoslovakia,False,0.3864734965615426,24.887374987658948,0.1910535060719474,25.488721753225285,0.21846877845125892
1985-04-30,North Korea,Japan,0.0,0.0,FIFA World Cup qualification,Pyongyang,North Korea,False,0.5342833827911868,21.241608465811915,0.4375422448408654,21.036998942216766,0.43195259654948087
1985-04-30,Wales,Spain,3.0,0.0,FIFA World Cup qualification,Wrexham,Wales,False,0.3811432684415963,24.0442939155828,0.2802649326105014,24.690159074159308,0.23809137196451488
1985-05-01,Northern Ireland,Turkey,2.0,0.0,FIFA World Cup qualification,Belfast,Northern Ireland,False,0.694615831804746,23.97894421275368,0.258365322808835,22.890749296933844,0.2669295959984549
1985-05-01,Romania,England,0.0,0.0,FIFA World Cup qualification,Bucharest,Romania,False,0.3051210659296961,24.085604607529163,0.21709988704241442,25.15933168215512,0.2435957175323246
1985-05-01,Netherlands,Austria,1.0,1.0,FIFA World Cup qualification,Rotterdam,Netherlands,False,0.4872096933482154,24.678576705515198,0.2396064558992358,24.74590435349618,0.20553507869647958
1985-05-01,Luxembourg,Yugoslavia,0.0,1.0,FIFA World Cup qualification,Luxembourg,Luxembourg,False,0.05200037273081648,21.139144592502138,0.2637035460264588,24.55927351138891,0.18485513440487794
1985-05-01,Republic of Ireland,Norway,0.0,0.0,FIFA World Cup qualification,Dublin,Republic of Ireland,False,0.5793952307244229,23.600242152649408,0.261733335757015,23.170550852528578,0.27610792346319785
1985-05-01,Belgium,Poland,2.0,0.0,FIFA World Cup qualification,Brussels,Belgium,False,0.4378900198541237,24.149758574545256,0.24020239319459516,24.48079253890864,0.24486430899808012
1985-05-02,Bulgaria,France,2.0,0.0,FIFA World Cup qualification,Sofia,Bulgaria,False,0.33692496602945354,23.77029579225679,0.20986502743654353,24.65305592976986,0.23113031201000145
1985-05-02,Russia,Switzerland,4.0,0.0,FIFA World Cup qualification,Moscow,Soviet Union,True,0.7290411652002113,24.933372801782944,0.22630271272518765,23.65569314610106,0.20888630400235084
1985-05-04,Hong Kong,Macau,2.0,0.0,FIFA World Cup qualification,Siu Sai Wan,Hong Kong,False,0.7668534879059732,19.76599825313895,0.33098422074100226,17.72353707118956,0.8330731871188365
1985-05-05,Iraq,Qatar,2.0,1.0,FIFA World Cup qualification,Calcutta,India,True,0.8171967528733992,21.040325865223863,0.2922967028077192,19.071237808861483,0.30164717572461613
1985-05-05,Trinidad and Tobago,Suriname,0.0,1.0,CFU Caribbean Cup qualification,San Fernando,Trinidad and Tobago,False,0.41285479635081956,22.133458727062596,0.40337847361127277,22.643013258051234,0.38892256928644425
1985-05-07,Austria,Cyprus,4.0,0.0,FIFA World Cup qualification,Graz,Austria,False,0.9516485322043059,24.745438059296784,0.2048221001836705,21.20696021756021,0.2971710094629559
1985-05-12,China PR,Macau,6.0,0.0,FIFA World Cup qualification,Beijing,China PR,False,0.9156530402356209,21.481608609009502,0.3224501284200343,17.727868409215326,0.7894409146600397
1985-05-14,Hungary,Netherlands,0.0,1.0,FIFA World Cup qualification,Budapest,Hungary,False,0.6094465283055521,25.26062722736942,0.18837164486396543,24.67921040760087,0.2384761766435541
1985-05-18,German DR,Luxembourg,3.0,1.0,FIFA World Cup qualification,Potsdam,German DR,False,0.9252510231615233,24.260876300644423,0.2793309460372336,21.16671711373416,0.26219705603686067
1985-05-18,Japan,Singapore,5.0,0.0,FIFA World Cup qualification,Tokyo,Japan,False,0.8113309759526401,21.04298459773436,0.42558752035711556,19.048873944853714,0.2787347467226413
1985-05-19,China PR,Hong Kong,1.0,2.0,FIFA World Cup qualification,Beijing,China PR,False,0.7858948556251166,21.51632633987494,0.319948563328255,19.765314545638198,0.32830866220148486
1985-05-19,Greece,Poland,1.0,4.0,FIFA World Cup qualification,Athens,Greece,False,0.27716568137399455,23.204933723091422,0.2444870979027669,24.45794630893522,0.2436614091048571
1985-05-19,Korea Republic,Malaysia,2.0,0.0,FIFA World Cup qualification,Seoul,South Korea,False,0.7930530057923528,21.723920529473798,0.19615714961534017,20.022106453795153,0.2106478003071364
1985-05-22,Finland,England,1.0,1.0,FIFA World Cup qualification,Helsinki,Finland,False,0.08646395783623717,22.239694959483224,0.2754539591467652,25.14889787305082,0.2424092726921265
1985-05-25,North Korea,Singapore,2.0,0.0,FIFA World Cup qualification,Nampo,North Korea,False,0.8371899660934886,21.23546689416917,0.4309255678765523,19.011560709978102,0.27699932467633853
1985-05-25,Scotland,England,1.0,0.0,Rous Cup,Glasgow,Scotland,False,0.3463551501446558,24.28140188149689,0.2578338843416757,25.121031298224175,0.24124548819529867
1985-05-26,Venezuela,Argentina,2.0,3.0,FIFA World Cup qualification,San Cristóbal,Venezuela,False,0.028743287166267506,20.82548802271365,0.3936427861045484,24.982882976619774,0.18334933616323432
1985-05-26,Japan,Uruguay,1.0,4.0,Kirin Cup,Tokyo,Japan,False,0.08237277305429114,21.129972418214663,0.419384245395671,24.196660071464017,0.17748100213662601
1985-05-26,Bolivia,Paraguay,1.0,1.0,FIFA World Cup qualification,Santa Cruz,Bolivia,False,0.22062926857137177,21.979143052473635,0.24376074165813133,23.594655475377607,0.19610923379349496
1985-05-26,Colombia,Peru,1.0,0.0,FIFA World Cup qualification,Bogotá,Colombia,False,0.2610911315608747,22.139396313439118,0.26950747199956393,23.49507733982309,0.21369727423307117
1985-05-28,Iceland,Scotland,0.0,1.0,FIFA World Cup qualification,Reykjavík,Iceland,False,0.14675420010620577,22.00521716945406,0.34656203841979827,24.30136953762724,0.2564307797627853
1985-05-30,Albania,Poland,0.0,1.0,FIFA World Cup qualification,Tirana,Albania,False,0.2003922591835643,22.649295913531326,0.3375908831403201,24.474896419958455,0.24247646786725333
1985-06-01,Bulgaria,Yugoslavia,2.0,1.0,FIFA World Cup qualification,Sofia,Bulgaria,False,0.3582307404713201,23.791118603810883,0.20910570309616797,24.545724501002827,0.1843369555076606
1985-06-02,Republic of Ireland,Switzerland,3.0,0.0,FIFA World Cup qualification,Dublin,Republic of Ireland,False,0.4922992693337781,23.595451759749015,0.2602702858574,23.63620383920688,0.20813724415476084
1985-06-02,Bolivia,Brazil,0.0,2.0,FIFA World Cup qualification,Santa Cruz,Bolivia,False,0.06451413117945248,21.99488502269952,0.2425702005164796,25.168841934253752,0.17920979826216965
1985-06-02,Canada,Ghana,2.0,1.0,Korea Cup,Seoul,South Korea,True,0.3933609054862506,23.120378736468105,0.5621635611477418,23.76870204632193,0.283039764583471
1985-06-02,Colombia,Argentina,1.0,3.0,FIFA World Cup qualification,Bogotá,Colombia,False,0.0918808716993611,22.167362115515534,0.26790294756954147,24.96573167150981,0.18285067149657136
1985-06-02,Venezuela,Peru,0.0,1.0,FIFA World Cup qualification,San Cristóbal,Venezuela,False,0.12071117558219702,20.904545523851418,0.388683365772876,23.477494718439985,0.21289827053363602
1985-06-03,Bahrain,Malaysia,3.0,1.0,Korea Cup,Seoul,South Korea,True,0.2149509614753864,18.320822103268306,0.3293440234853103,20.019931280414404,0.2098780890121013
1985-06-05,Denmark,Russia,4.0,2.0,FIFA World Cup qualification,Copenhagen,Denmark,False,0.2323684258861769,23.403819988635018,0.2696666695025889,24.956247532120777,0.22534993473984297
1985-06-05,Sweden,Czechoslovakia,2.0,0.0,FIFA World Cup qualification,Solna,Sweden,False,0.43377449470376817,24.518012931715994,0.23711122999452733,24.866985268084143,0.19047954524153582
1985-06-06,Finland,Romania,1.0,1.0,FIFA World Cup qualification,Helsinki,Finland,False,0.19573362852633114,22.275676783258415,0.27374521389156015,24.093892093067588,0.21626042911463192
1985-06-06,Korea Republic,Thailand,3.0,2.0,Korea Cup,Daejeon,South Korea,False,0.7770728681370456,21.725806731935375,0.19553576035631884,20.138328988022238,0.2100660267515268
1985-06-08,Korea Republic,Bahrain,3.0,0.0,Korea Cup,Gwangju,South Korea,False,0.9400993025797034,21.72211379794089,0.19492021445603203,18.386036570443636,0.32642798332655737
1985-06-09,Paraguay,Bolivia,3.0,0.0,FIFA World Cup qualification,Asunción,Paraguay,False,0.7742155931618108,23.584466567227242,0.19548983296363853,22.006225766955772,0.24139570997873336
1985-06-09,Peru,Colombia,0.0,0.0,FIFA World Cup qualification,Lima,Peru,False,0.7288387164121239,23.46598884780512,0.21211818304018504,22.176747641227387,0.26632357651948685
1985-06-09,Argentina,Venezuela,3.0,0.0,FIFA World Cup qualification,Buenos Aires,Argentina,False,0.9673200717310029,24.961359504538564,0.18234930518451734,20.942895679367272,0.38391587273045374
1985-06-09,Canada,Iraq,1.0,6.0,Korea Cup,Gwangju,South Korea,True,0.8191247445163352,23.201821005477704,0.5480996242773014,21.02692065392207,0.29026802035339694
1985-06-12,Iceland,Spain,1.0,2.0,FIFA World Cup qualification,Reykjavík,Iceland,False,0.11352599862954116,22.030383379089237,0.3431811071844063,24.656472515317304,0.23698887758028256
1985-06-15,Korea Republic,Iraq,2.0,0.0,Korea Cup,Seoul,South Korea,False,0.611089104710252,21.72003571524216,0.19431665016663396,21.121604499322338,0.28834639310618654
1985-06-16,Argentina,Colombia,1.0,0.0,FIFA World Cup qualification,Buenos Aires,Argentina,False,0.9056252856817627,24.955880266124645,0.1818581327279175,22.191699371109582,0.26477475434829323
1985-06-16,Paraguay,Brazil,0.0,2.0,FIFA World Cup qualification,Asunción,Paraguay,False,0.22418631297999614,23.59337896708879,0.19487614867743971,25.162651941162352,0.17873670868450126
1985-06-16,Peru,Venezuela,4.0,1.0,FIFA World Cup qualification,Lima,Peru,False,0.8723216853961142,23.456504051457216,0.2113364783615523,20.967183251781332,0.3793105801955547
1985-06-23,Brazil,Paraguay,1.0,1.0,FIFA World Cup qualification,Rio de Janeiro,Brazil,False,0.7765750254019568,25.16491891451847,0.17826573068277562,23.59068410664803,0.19426556703373343
1985-06-23,Peru,Argentina,1.0,0.0,FIFA World Cup qualification,Lima,Peru,False,0.23716942247309092,23.460189657625882,0.2105724826173,24.94632038416867,0.1813647298328529
1985-06-23,Venezuela,Colombia,2.0,2.0,FIFA World Cup qualification,San Cristóbal,Venezuela,False,0.28479183581891554,20.955310540489958,0.3748753802064038,22.21196407313305,0.2632496616204168
1985-06-25,Barbados,Suriname,0.0,0.0,CFU Caribbean Cup,Bridgetown,Barbados,False,0.3452462962913706,21.571419627294674,0.7570034207871094,22.654762616780015,0.38423571647536836
1985-06-25,Guadeloupe,Martinique,1.0,2.0,CFU Caribbean Cup,Bridgetown,Barbados,True,0.2882908770722137,21.41744348191116,0.6488520524949849,23.12980380953254,0.8035068092506273
1985-06-27,Martinique,Suriname,2.0,0.0,CFU Caribbean Cup,Bridgetown,Barbados,True,0.5630967226242412,23.06472098969445,0.7659227280789374,22.63096423122682,0.3799919229831887
